date,net_pnl
2020-06-08,61.94
2020-06-09,1.81
2020-06-10,0.0
2020-06-11,41.25
2020-06-12,57.84
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,490.87
2020-06-16,-3.49
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,0.0
2020-06-23,61.76
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,2.2
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,-7.86
2020-06-30,383.78000000000003
2020-07-01,1.3
2020-07-02,342.84999999999997
2020-07-03,5.5
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,-6.6000000000000005
2020-07-07,386.33000000000004
2020-07-08,2.2
2020-07-09,19.099999999999998
2020-07-10,0.0
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,-12.0
2020-07-14,-54.35
2020-07-15,0.0
2020-07-16,2.84
2020-07-17,0.0
2020-07-18,0.0
2020-07-19,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,15.25
2020-07-28,686.97
2020-07-29,495.84000000000003
2020-07-30,11.790000000000001
2020-07-31,0.0
2020-08-01,0.0
2020-08-02,0.0
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,9.17
2020-08-06,0.0
2020-08-07,0.0
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,0.0
2020-08-11,-31.950000000000003
2020-08-12,97.22
2020-08-13,-19.259999999999998
2020-08-14,0.0
2020-08-15,0.0
2020-08-16,0.0
2020-08-17,252.34999999999997
2020-08-18,70.36
2020-08-19,0.0
2020-08-20,2.33
2020-08-21,0.0
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,2.6
2020-08-25,0.0
2020-08-26,143.85999999999999
2020-08-27,0.0
2020-08-28,112.09
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,9.549999999999999
2020-09-01,2.84
2020-09-02,0.0
2020-09-03,-49.31000000000002
2020-09-04,0.0
2020-09-05,0.0
2020-09-06,0.0
2020-09-07,-10.59
2020-09-08,467.26
2020-09-09,220.38
2020-09-10,0.0
2020-09-11,0.0
2020-09-12,0.0
2020-09-13,0.0
2020-09-14,0.0
2020-09-15,2.33
2020-09-16,0.0
2020-09-17,39.92
2020-09-18,-163.44
2020-09-19,0.0
2020-09-20,-15.99
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,-19.12
2020-09-24,15.5
2020-09-25,0.0
2020-09-26,0.0
2020-09-27,0.0
2020-09-28,78.56
2020-09-29,2.33
2020-09-30,142.02
2020-10-01,2.33
2020-10-02,10.14
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,0.0
2020-10-06,70.13000000000001
2020-10-07,66.09
2020-10-08,280.95000000000005
2020-10-09,0.0
2020-10-10,0.0
2020-10-11,0.0
2020-10-12,0.0
2020-10-13,361.98
2020-10-14,0.0
2020-10-15,-18.39
2020-10-16,43.809999999999995
2020-10-17,0.0
2020-10-18,0.0
2020-10-19,20.46
2020-10-20,146.31
2020-10-21,-19.23
2020-10-22,0.0
2020-10-23,111.72
2020-10-24,0.0
2020-10-25,0.0
2020-10-26,2.53
2020-10-27,0.0
2020-10-28,-139.17000000000002
2020-10-29,0.0
2020-10-30,0.0
2020-10-31,0.0
2020-11-01,0.0
2020-11-02,-21.27
2020-11-03,277.85
2020-11-04,0.0
2020-11-05,0.0
2020-11-06,0.0
2020-11-07,0.0
2020-11-08,0.0
2020-11-09,24.8
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,7.4799999999999995
2020-11-14,0.0
2020-11-15,0.0
2020-11-16,662.9200000000001
2020-11-17,0.0
2020-11-18,0.78
2020-11-19,0.0
2020-11-20,0.0
2020-11-21,0.0
2020-11-22,0.0
2020-11-23,0.0
2020-11-24,0.0
2020-11-25,1.81
2020-11-26,1.3
2020-11-27,0.0
2020-11-28,0.0
2020-11-29,0.0
2020-11-30,0.0
2020-12-01,0.0
2020-12-02,0.0
2020-12-03,0.0
2020-12-04,2.84
2020-12-05,0.0
2020-12-06,0.0
2020-12-07,0.0
2020-12-08,0.0
2020-12-09,-235.01999999999998
2020-12-10,0.0
2020-12-11,-21.48
2020-12-12,0.0
2020-12-13,0.0
2020-12-14,174.05
2020-12-15,-61.71
2020-12-16,0.0
2020-12-17,0.0
2020-12-18,-61.41
2020-12-19,0.0
2020-12-20,0.0
2020-12-21,0.0
2020-12-22,0.0
2020-12-23,0.0
2020-12-24,0.0
2020-12-25,0.0
2020-12-26,0.0
2020-12-27,0.0
2020-12-28,0.0
2020-12-29,-81.78
2020-12-30,0.0
2020-12-31,0.0
2021-01-01,0.0
2021-01-02,0.0
2021-01-03,0.0
2021-01-04,0.0
2021-01-05,187.51
2021-01-06,31.28
2021-01-07,0.0
2021-01-08,0.0
2021-01-09,0.0
2021-01-10,0.0
2021-01-11,22.799999999999997
2021-01-12,-25.72
2021-01-13,0.0
2021-01-14,43.42
2021-01-15,0.0
2021-01-16,0.0
2021-01-17,0.0
2021-01-18,0.0
2021-01-19,0.0
2021-01-20,0.0
2021-01-21,0.0
2021-01-22,0.0
2021-01-23,0.0
2021-01-24,0.0
2021-01-25,127.94
2021-01-26,-87.60000000000001
2021-01-27,1.03
2021-01-28,22.59
2021-01-29,0.0
2021-01-30,0.0
2021-01-31,0.0
2021-02-01,15.86
2021-02-02,-21.3
2021-02-03,13.93
2021-02-04,0.0
2021-02-05,-54.22000000000001
2021-02-06,0.0
2021-02-07,0.0
2021-02-08,-7.77
2021-02-09,14.7
2021-02-10,112.27
2021-02-11,0.0
2021-02-12,86.64000000000001
2021-02-13,0.0
2021-02-14,0.0
2021-02-15,26.79
2021-02-16,7.4
2021-02-17,0.0
2021-02-18,1.81
2021-02-19,234.13
2021-02-20,0.0
2021-02-21,0.0
2021-02-22,0.0
2021-02-23,4.4
2021-02-24,1.1099999999999999
2021-02-25,0.0
2021-02-26,363.35999999999996
2021-02-27,0.0
2021-02-28,0.0
2021-03-01,0.0
2021-03-02,-36.24000000000001
2021-03-03,0.0
2021-03-04,16.64
2021-03-05,0.0
2021-03-06,0.0
2021-03-07,0.0
2021-03-08,0.0
2021-03-09,-80.36
2021-03-10,0.0
2021-03-11,2.33
2021-03-12,123.08
2021-03-13,0.0
2021-03-14,0.0
2021-03-15,106.85
2021-03-16,-18.39
2021-03-17,359.31
2021-03-18,44.59
2021-03-19,0.0
2021-03-20,0.0
2021-03-21,0.0
2021-03-22,22.71
2021-03-23,0.0
2021-03-24,-29.16
2021-03-25,39.88
2021-03-26,0.0
2021-03-27,0.0
2021-03-28,0.0
2021-03-29,-8.11
2021-03-30,0.0
2021-03-31,0.0
2021-04-01,12.899999999999999
2021-04-02,0.0
2021-04-03,0.0
2021-04-04,0.0
2021-04-05,5.5
2021-04-06,9.93
2021-04-07,-80.83
2021-04-08,135.12
2021-04-09,0.0
2021-04-10,0.0
2021-04-11,0.0
2021-04-12,118.9
2021-04-13,79.89
2021-04-14,5.5
2021-04-15,81.50999999999999
2021-04-16,0.0
2021-04-17,0.0
2021-04-18,0.0
2021-04-19,0.0
2021-04-20,0.0
2021-04-21,0.0
2021-04-22,27.169999999999998
2021-04-23,18.73
2021-04-24,0.0
2021-04-25,0.0
2021-04-26,0.0
2021-04-27,53.06999999999999
2021-04-28,-46.05
2021-04-29,0.0
2021-04-30,0.0
2021-05-01,0.0
2021-05-02,0.0
2021-05-03,29.87
2021-05-04,-20.5
2021-05-05,0.0
2021-05-06,221.28
2021-05-07,0.0
2021-05-08,0.0
2021-05-09,0.0
2021-05-10,1.81
2021-05-11,356.37
2021-05-12,5.8999999999999995
2021-05-13,-25.72
2021-05-14,162.18
2021-05-15,0.0
2021-05-16,0.0
2021-05-17,0.0
2021-05-18,139.43
2021-05-19,80.98
2021-05-20,0.0
2021-05-21,1.81
2021-05-22,0.0
2021-05-23,0.0
2021-05-24,0.0
2021-05-25,0.0
2021-05-26,0.0
2021-05-27,-25.72
2021-05-28,33.94
2021-05-29,0.0
2021-05-30,0.0
2021-05-31,0.0
2021-06-01,-27.490000000000002
2021-06-02,104.67
2021-06-03,0.0
2021-06-04,-38.16
2021-06-05,0.0
2021-06-06,0.0
2021-06-07,0.0
2021-06-08,2.84
2021-06-09,-11.030000000000001
2021-06-10,209.51999999999998
2021-06-11,-297.51
2021-06-12,0.0
2021-06-13,0.0
2021-06-14,83.83
2021-06-15,2.84
2021-06-16,0.0
2021-06-17,0.0
2021-06-18,0.0
2021-06-19,0.0
2021-06-20,0.0
2021-06-21,0.0
2021-06-22,0.0
2021-06-23,0.0
2021-06-24,0.0
2021-06-25,0.0
2021-06-26,0.0
2021-06-27,0.0
2021-06-28,60.92999999999999
2021-06-29,0.0
2021-06-30,9.93
2021-07-01,0.0
2021-07-02,0.0
2021-07-03,0.0
2021-07-04,0.0
2021-07-05,0.0
2021-07-06,1.81
2021-07-07,50.97
2021-07-08,0.0
2021-07-09,0.0
2021-07-10,0.0
2021-07-11,0.0
2021-07-12,191.73
2021-07-13,0.0
2021-07-14,0.0
2021-07-15,0.0
2021-07-16,1.81
2021-07-17,0.0
2021-07-18,0.0
2021-07-19,0.0
2021-07-20,76.44
2021-07-21,-69.11000000000001
2021-07-22,0.0
2021-07-23,0.0
2021-07-24,0.0
2021-07-25,0.0
2021-07-26,0.0
2021-07-27,5.5
2021-07-28,131.89999999999998
2021-07-29,0.0
2021-07-30,-63.81
2021-07-31,0.0
2021-08-01,0.0
2021-08-02,184.26999999999998
2021-08-03,0.0
2021-08-04,0.0
2021-08-05,94.10000000000001
2021-08-06,0.0
2021-08-07,0.0
2021-08-08,0.0
2021-08-09,-528.96
2021-08-10,0.0
2021-08-11,-25.740000000000002
2021-08-12,5.5
2021-08-13,0.0
2021-08-14,0.0
2021-08-15,0.0
2021-08-16,382.68
2021-08-17,0.0
2021-08-18,0.78
2021-08-19,153.59
2021-08-20,-55.11
2021-08-21,0.0
2021-08-22,0.0
2021-08-23,141.32999999999998
2021-08-24,0.0
2021-08-25,0.0
2021-08-26,153.12
2021-08-27,661.14
2021-08-28,0.0
2021-08-29,0.0
2021-08-30,0.0
2021-08-31,0.0
2021-09-01,76.26
2021-09-02,0.0
2021-09-03,0.0
2021-09-04,0.0
2021-09-05,0.0
2021-09-06,0.0
2021-09-07,0.0
2021-09-08,0.0
2021-09-09,87.5
2021-09-10,-68.02000000000001
2021-09-11,0.0
2021-09-12,0.0
2021-09-13,5.5
2021-09-14,223.22999999999996
2021-09-15,127.91
2021-09-16,5.51
2021-09-17,0.0
2021-09-18,0.0
2021-09-19,0.0
2021-09-20,0.0
2021-09-21,160.44
2021-09-22,5.5
2021-09-23,-112.03
2021-09-24,19.46
2021-09-25,0.0
2021-09-26,0.0
2021-09-27,39.99
2021-09-28,0.0
2021-09-29,-230.64
2021-09-30,-31.380000000000003
2021-10-01,177.3
2021-10-02,0.0
2021-10-03,0.0
2021-10-04,9.93
2021-10-05,2.33
2021-10-06,45.16
2021-10-07,0.0
2021-10-08,0.0
2021-10-09,0.0
2021-10-10,0.0
2021-10-11,0.0
2021-10-12,11.89
2021-10-13,0.0
2021-10-14,0.0
2021-10-15,0.0
2021-10-16,0.0
2021-10-17,0.0
2021-10-18,0.8499999999999996
2021-10-19,91.68
2021-10-20,0.0
2021-10-21,0.0
2021-10-22,0.78
2021-10-23,0.0
2021-10-24,0.0
2021-10-25,0.0
2021-10-26,486.94
2021-10-27,131.54
2021-10-28,2.0999999999999996
2021-10-29,2.33
2021-10-30,0.0
2021-10-31,0.0
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,-114.83
2021-11-04,0.0
2021-11-05,367.28999999999996
2021-11-06,0.0
2021-11-07,0.0
2021-11-08,63.089999999999996
2021-11-09,0.0
2021-11-10,0.0
2021-11-11,0.0
2021-11-12,0.0
2021-11-13,0.0
2021-11-14,0.0
2021-11-15,2.59
2021-11-16,1.3
2021-11-17,0.0
2021-11-18,-7.38
2021-11-19,0.0
2021-11-20,0.0
2021-11-21,0.0
2021-11-22,-165.3
2021-11-23,107.15
2021-11-24,0.0
2021-11-25,0.0
2021-11-26,73.88
2021-11-27,0.0
2021-11-28,0.0
2021-11-29,209.60000000000002
2021-11-30,2.84
2021-12-01,0.0
2021-12-02,-55.11
2021-12-03,0.0
2021-12-04,0.0
2021-12-05,0.0
2021-12-06,47.08
2021-12-07,11.32
2021-12-08,0.0
2021-12-09,0.0
2021-12-10,128.53
2021-12-11,0.0
2021-12-12,0.0
2021-12-13,0.0
2021-12-14,0.0
2021-12-15,0.0
2021-12-16,1.3
2021-12-17,0.0
2021-12-18,0.0
2021-12-19,0.0
2021-12-20,0.0
2021-12-21,1.81
2021-12-22,245.04000000000002
2021-12-23,0.0
2021-12-24,0.0
2021-12-25,0.0
2021-12-26,0.0
2021-12-27,0.0
2021-12-28,0.0
2021-12-29,0.0
2021-12-30,43.05
2021-12-31,10.8
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,2.17
2022-01-04,-6.08
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,54.58
2022-01-11,-9.27
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,-27.54
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,40.54
2022-01-18,-224.05
2022-01-19,258.04
2022-01-20,53.1
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,10.45
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,16.78
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,27.73
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,0.78
2022-02-08,0.0
2022-02-09,0.0
2022-02-10,90.56
2022-02-11,-48.92999999999999
2022-02-12,0.0
2022-02-13,0.0
2022-02-14,0.0
2022-02-15,0.0
2022-02-16,519.63
2022-02-17,0.0
2022-02-18,0.0
2022-02-19,0.0
2022-02-20,0.0
2022-02-21,0.0
2022-02-22,2.2
2022-02-23,0.0
2022-02-24,53.410000000000004
2022-02-25,-35.85
2022-02-26,0.0
2022-02-27,0.0
2022-02-28,0.0
2022-03-01,57.17
2022-03-02,0.0
2022-03-03,0.0
2022-03-04,0.0
2022-03-05,0.0
2022-03-06,0.0
2022-03-07,33.18
2022-03-08,0.0
2022-03-09,0.0
2022-03-10,0.0
2022-03-11,7.5
2022-03-12,0.0
2022-03-13,0.0
2022-03-14,0.0
2022-03-15,0.0
2022-03-16,0.78
2022-03-17,4.6000000000000005
2022-03-18,27.61
2022-03-19,0.0
2022-03-20,0.0
2022-03-21,5.5
2022-03-22,40.49
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,-81.38000000000001
2022-03-26,0.0
2022-03-27,0.0
2022-03-28,0.0
2022-03-29,2.84
2022-03-30,0.0
2022-03-31,4.949999999999999
2022-04-01,15.07
2022-04-02,0.0
2022-04-03,0.0
2022-04-04,9.760000000000002
2022-04-05,0.0
2022-04-06,1.81
2022-04-07,41.58
2022-04-08,154.76
2022-04-09,0.0
2022-04-10,0.0
2022-04-11,0.0
2022-04-12,0.0
2022-04-13,82.32000000000001
2022-04-14,17.09
2022-04-15,0.0
2022-04-16,0.0
2022-04-17,0.0
2022-04-18,0.0
2022-04-19,-44.89
2022-04-20,-27.73
2022-04-21,0.0
2022-04-22,-156.19
2022-04-23,0.0
2022-04-24,0.0
2022-04-25,0.0
2022-04-26,4.4
2022-04-27,150.48
2022-04-28,0.0
2022-04-29,0.0
2022-04-30,0.0
2022-05-01,0.0
2022-05-02,6.46
2022-05-03,39.9
2022-05-04,0.0
2022-05-05,12.6
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,2.84
2022-05-11,434.13
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,0.0
2022-05-17,129.8
2022-05-18,0.0
2022-05-19,220.35000000000002
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,17.96
2022-05-25,-55.08
2022-05-26,0.0
2022-05-27,12.520000000000001
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,22.61
2022-06-02,0.0
2022-06-03,0.0
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,-113.1
2022-06-07,112.17
2022-06-08,2.84
2022-06-09,97.39000000000001
2022-06-10,942.12
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,42.42
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,-17.66
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,14.549999999999999
2022-06-21,85.47
2022-06-22,1.81
2022-06-23,81.75999999999999
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.78
2022-06-28,-36.2
2022-06-29,0.0
2022-06-30,1.3
2022-07-01,228.24
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,119.82
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,204.13
2022-07-14,0.0
2022-07-15,-28.09
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,82.76
2022-07-21,283.82
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,-23.92
2022-07-27,661.14
2022-07-28,132.41
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,39.42
2022-08-02,0.0
2022-08-03,2.59
2022-08-04,11.469999999999999
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,-38.25
2022-08-10,-42.39
2022-08-11,0.0
2022-08-12,98.85000000000001
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,1.55
2022-08-17,0.0
2022-08-18,9.549999999999999
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,2.2
2022-08-23,182.98000000000002
2022-08-24,19.740000000000002
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,143.13
2022-08-30,-43.68
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,37.41
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,61.66
2022-09-06,-308.26
2022-09-07,40.01
2022-09-08,9.93
2022-09-09,0.0
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,1.56
2022-09-13,332.44
2022-09-14,1.81
2022-09-15,0.0
2022-09-16,104.36
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,-2.21
2022-09-20,0.78
2022-09-21,5.17
2022-09-22,355.78999999999996
2022-09-23,-10.469999999999999
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,0.0
2022-09-27,-24.07
2022-09-28,10.539999999999992
2022-09-29,0.0
2022-09-30,1.81
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,31.509999999999998
2022-10-04,0.0
2022-10-05,7.0200000000000005
2022-10-06,25.35
2022-10-07,16.380000000000003
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,0.0
2022-10-11,70.56
2022-10-12,170.57
2022-10-13,-38.58
2022-10-14,0.0
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,0.0
2022-10-18,-84.85000000000001
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,63.17
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,13.55
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,0.0
2022-10-29,0.0
2022-10-30,0.0
2022-10-31,0.0
2022-11-01,182.23000000000002
2022-11-02,351.90999999999997
2022-11-03,-24.11
2022-11-04,0.26
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,0.0
2022-11-08,325.63
2022-11-09,0.0
2022-11-10,253.57999999999998
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,31.58
2022-11-15,0.0
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,0.0
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,0.0
2022-11-22,0.0
2022-11-23,0.0
2022-11-24,0.0
2022-11-25,0.0
2022-11-26,0.0
2022-11-27,0.0
2022-11-28,87.8
2022-11-29,46.32
2022-11-30,-6.04
2022-12-01,0.0
2022-12-02,0.78
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,57.95
2022-12-06,61.54
2022-12-07,21.92
2022-12-08,0.78
2022-12-09,0.0
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,0.0
2022-12-13,0.0
2022-12-14,0.0
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,0.66
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,2.33
2022-12-23,0.78
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.78
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,-54.33
2023-01-06,19.17
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,-50.47
2023-01-12,0.0
2023-01-13,57.5
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,13.54
2023-01-17,-1.84
2023-01-18,0.0
2023-01-19,459.39
2023-01-20,0.0
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,0.0
2023-01-24,0.0
2023-01-25,132.13
2023-01-26,0.0
2023-01-27,181.59
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,0.0
2023-01-31,-19.75
2023-02-01,64.88000000000001
2023-02-02,0.0
2023-02-03,0.0
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,0.0
2023-02-07,194.67000000000002
2023-02-08,0.0
2023-02-09,-17.439999999999998
2023-02-10,0.0
2023-02-11,0.0
2023-02-12,0.0
2023-02-13,0.0
2023-02-14,-165.3
2023-02-15,128.88
2023-02-16,226.95999999999998
2023-02-17,70.09
2023-02-18,0.0
2023-02-19,0.0
2023-02-20,1.81
2023-02-21,-6.1
2023-02-22,5.5
2023-02-23,58.3
2023-02-24,0.0
2023-02-25,0.0
2023-02-26,0.0
2023-02-27,-1.54
2023-02-28,759.67
2023-03-01,0.0
2023-03-02,-20.83
2023-03-03,0.0
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,56.09
2023-03-07,0.0
2023-03-08,0.0
2023-03-09,51.78
2023-03-10,-5.66
2023-03-11,0.0
2023-03-12,0.0
2023-03-13,121.64
2023-03-14,0.0
2023-03-15,2.2
2023-03-16,0.0
2023-03-17,0.78
2023-03-18,0.0
2023-03-19,0.0
2023-03-20,0.0
2023-03-21,4.4
2023-03-22,38.63
2023-03-23,75.94
2023-03-24,140.1
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,42.18
2023-03-28,1.3
2023-03-29,0.0
2023-03-30,38.75
2023-03-31,-7.09
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,0.0
2023-04-04,652.82
2023-04-05,50.46
2023-04-06,48.15
2023-04-07,0.0
2023-04-08,0.0
2023-04-09,0.0
2023-04-10,-165.27
2023-04-11,0.0
2023-04-12,239.64
2023-04-13,0.0
2023-04-14,0.53
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,9.899999999999999
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,30.76
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,64.96
2023-04-26,-25.29
2023-04-27,-5.5
2023-04-28,-9.619999999999997
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,137.15
2023-05-02,0.0
2023-05-03,1.3
2023-05-04,0.0
2023-05-05,0.0
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,0.78
2023-05-09,0.0
2023-05-10,0.0
2023-05-11,2.84
2023-05-12,0.0
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,0.0
2023-05-16,0.0
2023-05-17,0.0
2023-05-18,0.0
2023-05-19,278.90999999999997
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,0.0
2023-05-23,69.83999999999999
2023-05-24,53.199999999999996
2023-05-25,0.0
2023-05-26,-27.28
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,111.84
2023-05-31,9.93
2023-06-01,0.0
2023-06-02,29.630000000000003
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,-5.29
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,-6.01
2023-06-09,16.82
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,82.82000000000001
2023-06-13,-187.67000000000002
2023-06-14,0.0
2023-06-15,293.86
2023-06-16,22.2
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,-64.28
2023-06-20,61.150000000000006
2023-06-21,0.0
2023-06-22,-55.11
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,2.84
2023-06-28,44.730000000000004
2023-06-29,3.1100000000000003
2023-06-30,123.26
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,0.0
2023-07-04,0.0
2023-07-05,-27.54
2023-07-06,49.86
2023-07-07,443.57
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,53.82000000000001
2023-07-13,165.84
2023-07-14,22.21
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,-236.13
2023-07-21,-231.42000000000002
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,20.27
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,56.95
2023-07-28,17.45
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,97.52
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,23.46
2023-08-04,28.97
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,11.25
2023-08-08,-165.3
2023-08-09,0.0
2023-08-10,-124.85999999999999
2023-08-11,-105.33
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,1.81
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,-42.44
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,-8.949999999999998
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,37.25
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,138.96
2023-08-29,55.76
2023-08-30,290.46
2023-08-31,0.0
2023-09-01,342.33
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,5.5
2023-09-06,2.84
2023-09-07,0.0
2023-09-08,-164.0
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,0.0
2023-09-12,-9.03
2023-09-13,-127.05000000000001
2023-09-14,98.60999999999999
2023-09-15,-4.2
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,228.45
2023-09-21,-38.04
2023-09-22,0.0
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,20.700000000000003
2023-09-28,0.0
2023-09-29,2.84
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,0.0
2023-10-03,0.0
2023-10-04,46.71
2023-10-05,-64.28
2023-10-06,224.84
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,222.48
2023-10-10,0.0
2023-10-11,-19.65
2023-10-12,1.81
2023-10-13,0.0
2023-10-14,0.0
